T a T y T i(Vdd)*Vdd
1.514603e-06 0.000000e+00 1.514603e-06 1.795111e+00 1.514603e-06 -2.142876e-05 
1.515603e-06 0.000000e+00 1.515603e-06 1.795110e+00 1.515603e-06 2.409945e-06 
1.516603e-06 0.000000e+00 1.516603e-06 1.795111e+00 1.516603e-06 -2.142016e-05 
1.517603e-06 0.000000e+00 1.517603e-06 1.795110e+00 1.517603e-06 2.401344e-06 
1.518603e-06 0.000000e+00 1.518603e-06 1.795111e+00 1.518603e-06 -2.141156e-05 
1.519603e-06 0.000000e+00 1.519603e-06 1.795110e+00 1.519603e-06 2.392750e-06 
1.520603e-06 0.000000e+00 1.520603e-06 1.795111e+00 1.520603e-06 -2.140297e-05 
1.521603e-06 0.000000e+00 1.521603e-06 1.795110e+00 1.521603e-06 2.384164e-06 
1.522603e-06 0.000000e+00 1.522603e-06 1.795111e+00 1.522603e-06 -2.139439e-05 
1.523603e-06 0.000000e+00 1.523603e-06 1.795110e+00 1.523603e-06 2.375584e-06 
1.524603e-06 0.000000e+00 1.524603e-06 1.795111e+00 1.524603e-06 -2.138581e-05 
1.525603e-06 0.000000e+00 1.525603e-06 1.795110e+00 1.525603e-06 2.367012e-06 
1.526603e-06 0.000000e+00 1.526603e-06 1.795111e+00 1.526603e-06 -2.137724e-05 
1.527603e-06 0.000000e+00 1.527603e-06 1.795110e+00 1.527603e-06 2.358447e-06 
1.528603e-06 0.000000e+00 1.528603e-06 1.795111e+00 1.528603e-06 -2.136868e-05 
1.529603e-06 0.000000e+00 1.529603e-06 1.795110e+00 1.529603e-06 2.349890e-06 
1.530603e-06 0.000000e+00 1.530603e-06 1.795111e+00 1.530603e-06 -2.136013e-05 
1.531603e-06 0.000000e+00 1.531603e-06 1.795110e+00 1.531603e-06 2.341339e-06 
1.532603e-06 0.000000e+00 1.532603e-06 1.795111e+00 1.532603e-06 -2.135158e-05 
1.533603e-06 0.000000e+00 1.533603e-06 1.795110e+00 1.533603e-06 2.332796e-06 
1.534603e-06 0.000000e+00 1.534603e-06 1.795111e+00 1.534603e-06 -2.134304e-05 
1.535603e-06 0.000000e+00 1.535603e-06 1.795110e+00 1.535603e-06 2.324259e-06 
1.536603e-06 0.000000e+00 1.536603e-06 1.795111e+00 1.536603e-06 -2.133451e-05 
1.537603e-06 0.000000e+00 1.537603e-06 1.795110e+00 1.537603e-06 2.315730e-06 
1.538603e-06 0.000000e+00 1.538603e-06 1.795111e+00 1.538603e-06 -2.132598e-05 
1.539603e-06 0.000000e+00 1.539603e-06 1.795110e+00 1.539603e-06 2.307208e-06 
1.540603e-06 0.000000e+00 1.540603e-06 1.795111e+00 1.540603e-06 -2.131746e-05 
1.541603e-06 0.000000e+00 1.541603e-06 1.795110e+00 1.541603e-06 2.298693e-06 
1.542603e-06 0.000000e+00 1.542603e-06 1.795111e+00 1.542603e-06 -2.130895e-05 
1.543603e-06 0.000000e+00 1.543603e-06 1.795110e+00 1.543603e-06 2.290185e-06 
1.544603e-06 0.000000e+00 1.544603e-06 1.795111e+00 1.544603e-06 -2.130045e-05 
1.545603e-06 0.000000e+00 1.545603e-06 1.795110e+00 1.545603e-06 2.281685e-06 
1.546603e-06 0.000000e+00 1.546603e-06 1.795111e+00 1.546603e-06 -2.129195e-05 
1.547603e-06 0.000000e+00 1.547603e-06 1.795110e+00 1.547603e-06 2.273191e-06 
1.548603e-06 0.000000e+00 1.548603e-06 1.795111e+00 1.548603e-06 -2.128346e-05 
1.549603e-06 0.000000e+00 1.549603e-06 1.795110e+00 1.549603e-06 2.264705e-06 
1.550603e-06 0.000000e+00 1.550603e-06 1.795111e+00 1.550603e-06 -2.127498e-05 
1.551603e-06 0.000000e+00 1.551603e-06 1.795110e+00 1.551603e-06 2.256226e-06 
1.552603e-06 0.000000e+00 1.552603e-06 1.795111e+00 1.552603e-06 -2.126650e-05 
1.553603e-06 0.000000e+00 1.553603e-06 1.795110e+00 1.553603e-06 2.247753e-06 
1.554603e-06 0.000000e+00 1.554603e-06 1.795111e+00 1.554603e-06 -2.125803e-05 
1.555603e-06 0.000000e+00 1.555603e-06 1.795110e+00 1.555603e-06 2.239288e-06 
1.556603e-06 0.000000e+00 1.556603e-06 1.795111e+00 1.556603e-06 -2.124957e-05 
1.557603e-06 0.000000e+00 1.557603e-06 1.795110e+00 1.557603e-06 2.230830e-06 
1.558603e-06 0.000000e+00 1.558603e-06 1.795111e+00 1.558603e-06 -2.124112e-05 
1.559603e-06 0.000000e+00 1.559603e-06 1.795110e+00 1.559603e-06 2.222379e-06 
1.560603e-06 0.000000e+00 1.560603e-06 1.795111e+00 1.560603e-06 -2.123267e-05 
1.561603e-06 0.000000e+00 1.561603e-06 1.795110e+00 1.561603e-06 2.213935e-06 
1.562603e-06 0.000000e+00 1.562603e-06 1.795111e+00 1.562603e-06 -2.122423e-05 
1.563603e-06 0.000000e+00 1.563603e-06 1.795110e+00 1.563603e-06 2.205498e-06 
1.564603e-06 0.000000e+00 1.564603e-06 1.795111e+00 1.564603e-06 -2.121580e-05 
1.565603e-06 0.000000e+00 1.565603e-06 1.795110e+00 1.565603e-06 2.197068e-06 
1.566603e-06 0.000000e+00 1.566603e-06 1.795111e+00 1.566603e-06 -2.120737e-05 
1.567603e-06 0.000000e+00 1.567603e-06 1.795110e+00 1.567603e-06 2.188646e-06 
1.568603e-06 0.000000e+00 1.568603e-06 1.795111e+00 1.568603e-06 -2.119895e-05 
1.569603e-06 0.000000e+00 1.569603e-06 1.795110e+00 1.569603e-06 2.180230e-06 
1.570603e-06 0.000000e+00 1.570603e-06 1.795111e+00 1.570603e-06 -2.119054e-05 
1.571603e-06 0.000000e+00 1.571603e-06 1.795110e+00 1.571603e-06 2.171821e-06 
1.572603e-06 0.000000e+00 1.572603e-06 1.795111e+00 1.572603e-06 -2.118213e-05 
1.573603e-06 0.000000e+00 1.573603e-06 1.795110e+00 1.573603e-06 2.163420e-06 
1.574603e-06 0.000000e+00 1.574603e-06 1.795111e+00 1.574603e-06 -2.117374e-05 
1.575603e-06 0.000000e+00 1.575603e-06 1.795110e+00 1.575603e-06 2.155025e-06 
1.576603e-06 0.000000e+00 1.576603e-06 1.795111e+00 1.576603e-06 -2.116534e-05 
1.577603e-06 0.000000e+00 1.577603e-06 1.795110e+00 1.577603e-06 2.146637e-06 
1.578603e-06 0.000000e+00 1.578603e-06 1.795111e+00 1.578603e-06 -2.115696e-05 
1.579603e-06 0.000000e+00 1.579603e-06 1.795110e+00 1.579603e-06 2.138257e-06 
1.580603e-06 0.000000e+00 1.580603e-06 1.795111e+00 1.580603e-06 -2.114858e-05 
1.581603e-06 0.000000e+00 1.581603e-06 1.795110e+00 1.581603e-06 2.129883e-06 
1.582603e-06 0.000000e+00 1.582603e-06 1.795111e+00 1.582603e-06 -2.114021e-05 
1.583603e-06 0.000000e+00 1.583603e-06 1.795110e+00 1.583603e-06 2.121517e-06 
1.584603e-06 0.000000e+00 1.584603e-06 1.795111e+00 1.584603e-06 -2.113185e-05 
1.585603e-06 0.000000e+00 1.585603e-06 1.795110e+00 1.585603e-06 2.113157e-06 
1.586603e-06 0.000000e+00 1.586603e-06 1.795111e+00 1.586603e-06 -2.112349e-05 
1.587603e-06 0.000000e+00 1.587603e-06 1.795110e+00 1.587603e-06 2.104804e-06 
1.588603e-06 0.000000e+00 1.588603e-06 1.795111e+00 1.588603e-06 -2.111514e-05 
1.589603e-06 0.000000e+00 1.589603e-06 1.795110e+00 1.589603e-06 2.096459e-06 
1.590603e-06 0.000000e+00 1.590603e-06 1.795111e+00 1.590603e-06 -2.110680e-05 
1.591603e-06 0.000000e+00 1.591603e-06 1.795110e+00 1.591603e-06 2.088120e-06 
1.592603e-06 0.000000e+00 1.592603e-06 1.795111e+00 1.592603e-06 -2.109847e-05 
1.593603e-06 0.000000e+00 1.593603e-06 1.795110e+00 1.593603e-06 2.079788e-06 
1.594603e-06 0.000000e+00 1.594603e-06 1.795111e+00 1.594603e-06 -2.109014e-05 
1.595603e-06 0.000000e+00 1.595603e-06 1.795110e+00 1.595603e-06 2.071464e-06 
1.596603e-06 0.000000e+00 1.596603e-06 1.795111e+00 1.596603e-06 -2.108182e-05 
1.597603e-06 0.000000e+00 1.597603e-06 1.795110e+00 1.597603e-06 2.063146e-06 
1.598603e-06 0.000000e+00 1.598603e-06 1.795111e+00 1.598603e-06 -2.107350e-05 
1.599603e-06 0.000000e+00 1.599603e-06 1.795110e+00 1.599603e-06 2.054835e-06 
1.600603e-06 0.000000e+00 1.600603e-06 1.795111e+00 1.600603e-06 -2.106520e-05 
1.601603e-06 0.000000e+00 1.601603e-06 1.795110e+00 1.601603e-06 2.046531e-06 
1.602603e-06 0.000000e+00 1.602603e-06 1.795111e+00 1.602603e-06 -2.105690e-05 
1.603603e-06 0.000000e+00 1.603603e-06 1.795110e+00 1.603603e-06 2.038234e-06 
1.604603e-06 0.000000e+00 1.604603e-06 1.795111e+00 1.604603e-06 -2.104860e-05 
1.605603e-06 0.000000e+00 1.605603e-06 1.795110e+00 1.605603e-06 2.029944e-06 
1.606603e-06 0.000000e+00 1.606603e-06 1.795111e+00 1.606603e-06 -2.104032e-05 
1.607603e-06 0.000000e+00 1.607603e-06 1.795110e+00 1.607603e-06 2.021661e-06 
1.608603e-06 0.000000e+00 1.608603e-06 1.795111e+00 1.608603e-06 -2.103204e-05 
1.609603e-06 0.000000e+00 1.609603e-06 1.795110e+00 1.609603e-06 2.013385e-06 
1.610603e-06 0.000000e+00 1.610603e-06 1.795111e+00 1.610603e-06 -2.102376e-05 
1.611603e-06 0.000000e+00 1.611603e-06 1.795110e+00 1.611603e-06 2.005116e-06 
1.612603e-06 0.000000e+00 1.612603e-06 1.795111e+00 1.612603e-06 -2.101550e-05 
1.613603e-06 0.000000e+00 1.613603e-06 1.795110e+00 1.613603e-06 1.996853e-06 
1.614603e-06 0.000000e+00 1.614603e-06 1.795111e+00 1.614603e-06 -2.100724e-05 
1.615603e-06 0.000000e+00 1.615603e-06 1.795110e+00 1.615603e-06 1.988598e-06 
1.616603e-06 0.000000e+00 1.616603e-06 1.795111e+00 1.616603e-06 -2.099899e-05 
1.617603e-06 0.000000e+00 1.617603e-06 1.795110e+00 1.617603e-06 1.980349e-06 
1.618603e-06 0.000000e+00 1.618603e-06 1.795111e+00 1.618603e-06 -2.099074e-05 
1.619603e-06 0.000000e+00 1.619603e-06 1.795110e+00 1.619603e-06 1.972108e-06 
1.620603e-06 0.000000e+00 1.620603e-06 1.795111e+00 1.620603e-06 -2.098250e-05 
1.621603e-06 0.000000e+00 1.621603e-06 1.795110e+00 1.621603e-06 1.963873e-06 
1.622603e-06 0.000000e+00 1.622603e-06 1.795111e+00 1.622603e-06 -2.097427e-05 
1.623603e-06 0.000000e+00 1.623603e-06 1.795110e+00 1.623603e-06 1.955645e-06 
1.624603e-06 0.000000e+00 1.624603e-06 1.795111e+00 1.624603e-06 -2.096605e-05 
1.625603e-06 0.000000e+00 1.625603e-06 1.795110e+00 1.625603e-06 1.947424e-06 
1.626603e-06 0.000000e+00 1.626603e-06 1.795111e+00 1.626603e-06 -2.095783e-05 
1.627603e-06 0.000000e+00 1.627603e-06 1.795110e+00 1.627603e-06 1.939210e-06 
1.628603e-06 0.000000e+00 1.628603e-06 1.795111e+00 1.628603e-06 -2.094962e-05 
1.629603e-06 0.000000e+00 1.629603e-06 1.795110e+00 1.629603e-06 1.931003e-06 
1.630603e-06 0.000000e+00 1.630603e-06 1.795111e+00 1.630603e-06 -2.094142e-05 
1.631603e-06 0.000000e+00 1.631603e-06 1.795110e+00 1.631603e-06 1.922802e-06 
1.632603e-06 0.000000e+00 1.632603e-06 1.795111e+00 1.632603e-06 -2.093322e-05 
1.633603e-06 0.000000e+00 1.633603e-06 1.795110e+00 1.633603e-06 1.914609e-06 
1.634603e-06 0.000000e+00 1.634603e-06 1.795111e+00 1.634603e-06 -2.092503e-05 
1.635603e-06 0.000000e+00 1.635603e-06 1.795110e+00 1.635603e-06 1.906422e-06 
1.636603e-06 0.000000e+00 1.636603e-06 1.795111e+00 1.636603e-06 -2.091685e-05 
1.637603e-06 0.000000e+00 1.637603e-06 1.795110e+00 1.637603e-06 1.898242e-06 
1.638603e-06 0.000000e+00 1.638603e-06 1.795111e+00 1.638603e-06 -2.090867e-05 
1.639603e-06 0.000000e+00 1.639603e-06 1.795110e+00 1.639603e-06 1.890069e-06 
1.640603e-06 0.000000e+00 1.640603e-06 1.795111e+00 1.640603e-06 -2.090050e-05 
1.641603e-06 0.000000e+00 1.641603e-06 1.795110e+00 1.641603e-06 1.881903e-06 
1.642603e-06 0.000000e+00 1.642603e-06 1.795111e+00 1.642603e-06 -2.089234e-05 
1.643603e-06 0.000000e+00 1.643603e-06 1.795110e+00 1.643603e-06 1.873743e-06 
1.644603e-06 0.000000e+00 1.644603e-06 1.795111e+00 1.644603e-06 -2.088418e-05 
1.645603e-06 0.000000e+00 1.645603e-06 1.795110e+00 1.645603e-06 1.865591e-06 
1.646603e-06 0.000000e+00 1.646603e-06 1.795111e+00 1.646603e-06 -2.087603e-05 
1.647603e-06 0.000000e+00 1.647603e-06 1.795110e+00 1.647603e-06 1.857445e-06 
1.648603e-06 0.000000e+00 1.648603e-06 1.795111e+00 1.648603e-06 -2.086789e-05 
1.649603e-06 0.000000e+00 1.649603e-06 1.795110e+00 1.649603e-06 1.849306e-06 
1.650603e-06 0.000000e+00 1.650603e-06 1.795111e+00 1.650603e-06 -2.085975e-05 
1.651603e-06 0.000000e+00 1.651603e-06 1.795110e+00 1.651603e-06 1.841174e-06 
1.652603e-06 0.000000e+00 1.652603e-06 1.795111e+00 1.652603e-06 -2.085163e-05 
1.653603e-06 0.000000e+00 1.653603e-06 1.795110e+00 1.653603e-06 1.833048e-06 
1.654603e-06 0.000000e+00 1.654603e-06 1.795111e+00 1.654603e-06 -2.084350e-05 
1.655603e-06 0.000000e+00 1.655603e-06 1.795110e+00 1.655603e-06 1.824930e-06 
1.656603e-06 0.000000e+00 1.656603e-06 1.795111e+00 1.656603e-06 -2.083539e-05 
1.657603e-06 0.000000e+00 1.657603e-06 1.795110e+00 1.657603e-06 1.816818e-06 
1.658603e-06 0.000000e+00 1.658603e-06 1.795111e+00 1.658603e-06 -2.082728e-05 
1.659603e-06 0.000000e+00 1.659603e-06 1.795110e+00 1.659603e-06 1.808713e-06 
1.660603e-06 0.000000e+00 1.660603e-06 1.795111e+00 1.660603e-06 -2.081918e-05 
1.661603e-06 0.000000e+00 1.661603e-06 1.795110e+00 1.661603e-06 1.800614e-06 
1.662603e-06 0.000000e+00 1.662603e-06 1.795111e+00 1.662603e-06 -2.081108e-05 
1.663603e-06 0.000000e+00 1.663603e-06 1.795110e+00 1.663603e-06 1.792523e-06 
1.664603e-06 0.000000e+00 1.664603e-06 1.795111e+00 1.664603e-06 -2.080300e-05 
1.665603e-06 0.000000e+00 1.665603e-06 1.795110e+00 1.665603e-06 1.784438e-06 
1.666603e-06 0.000000e+00 1.666603e-06 1.795111e+00 1.666603e-06 -2.079491e-05 
1.667603e-06 0.000000e+00 1.667603e-06 1.795110e+00 1.667603e-06 1.776360e-06 
1.668603e-06 0.000000e+00 1.668603e-06 1.795111e+00 1.668603e-06 -2.078684e-05 
1.669603e-06 0.000000e+00 1.669603e-06 1.795110e+00 1.669603e-06 1.768289e-06 
1.670603e-06 0.000000e+00 1.670603e-06 1.795111e+00 1.670603e-06 -2.077877e-05 
1.671603e-06 0.000000e+00 1.671603e-06 1.795110e+00 1.671603e-06 1.760224e-06 
1.672603e-06 0.000000e+00 1.672603e-06 1.795111e+00 1.672603e-06 -2.077071e-05 
1.673603e-06 0.000000e+00 1.673603e-06 1.795110e+00 1.673603e-06 1.752166e-06 
1.674603e-06 0.000000e+00 1.674603e-06 1.795111e+00 1.674603e-06 -2.076266e-05 
1.675603e-06 0.000000e+00 1.675603e-06 1.795110e+00 1.675603e-06 1.744115e-06 
1.676603e-06 0.000000e+00 1.676603e-06 1.795111e+00 1.676603e-06 -2.075461e-05 
1.677603e-06 0.000000e+00 1.677603e-06 1.795110e+00 1.677603e-06 1.736071e-06 
1.678603e-06 0.000000e+00 1.678603e-06 1.795111e+00 1.678603e-06 -2.074657e-05 
1.679603e-06 0.000000e+00 1.679603e-06 1.795110e+00 1.679603e-06 1.728033e-06 
1.680603e-06 0.000000e+00 1.680603e-06 1.795111e+00 1.680603e-06 -2.073853e-05 
1.681603e-06 0.000000e+00 1.681603e-06 1.795110e+00 1.681603e-06 1.720002e-06 
1.682603e-06 0.000000e+00 1.682603e-06 1.795111e+00 1.682603e-06 -2.073051e-05 
1.683603e-06 0.000000e+00 1.683603e-06 1.795110e+00 1.683603e-06 1.711978e-06 
1.684603e-06 0.000000e+00 1.684603e-06 1.795111e+00 1.684603e-06 -2.072248e-05 
1.685603e-06 0.000000e+00 1.685603e-06 1.795110e+00 1.685603e-06 1.703960e-06 
1.686603e-06 0.000000e+00 1.686603e-06 1.795111e+00 1.686603e-06 -2.071447e-05 
1.687603e-06 0.000000e+00 1.687603e-06 1.795110e+00 1.687603e-06 1.695949e-06 
1.688603e-06 0.000000e+00 1.688603e-06 1.795111e+00 1.688603e-06 -2.070646e-05 
1.689603e-06 0.000000e+00 1.689603e-06 1.795110e+00 1.689603e-06 1.687945e-06 
1.690603e-06 0.000000e+00 1.690603e-06 1.795111e+00 1.690603e-06 -2.069846e-05 
1.691603e-06 0.000000e+00 1.691603e-06 1.795110e+00 1.691603e-06 1.679947e-06 
1.692603e-06 0.000000e+00 1.692603e-06 1.795111e+00 1.692603e-06 -2.069047e-05 
1.693603e-06 0.000000e+00 1.693603e-06 1.795110e+00 1.693603e-06 1.671956e-06 
1.694603e-06 0.000000e+00 1.694603e-06 1.795111e+00 1.694603e-06 -2.068248e-05 
1.695603e-06 0.000000e+00 1.695603e-06 1.795110e+00 1.695603e-06 1.663972e-06 
1.696603e-06 0.000000e+00 1.696603e-06 1.795111e+00 1.696603e-06 -2.067450e-05 
1.697603e-06 0.000000e+00 1.697603e-06 1.795110e+00 1.697603e-06 1.655995e-06 
1.698603e-06 0.000000e+00 1.698603e-06 1.795111e+00 1.698603e-06 -2.066653e-05 
1.699603e-06 0.000000e+00 1.699603e-06 1.795110e+00 1.699603e-06 1.648024e-06 
1.700603e-06 0.000000e+00 1.700603e-06 1.795111e+00 1.700603e-06 -2.065856e-05 
1.701603e-06 0.000000e+00 1.701603e-06 1.795110e+00 1.701603e-06 1.640059e-06 
1.702603e-06 0.000000e+00 1.702603e-06 1.795111e+00 1.702603e-06 -2.065060e-05 
1.703603e-06 0.000000e+00 1.703603e-06 1.795110e+00 1.703603e-06 1.632102e-06 
1.704603e-06 0.000000e+00 1.704603e-06 1.795111e+00 1.704603e-06 -2.064264e-05 
1.705603e-06 0.000000e+00 1.705603e-06 1.795110e+00 1.705603e-06 1.624151e-06 
1.706603e-06 0.000000e+00 1.706603e-06 1.795111e+00 1.706603e-06 -2.063470e-05 
1.707603e-06 0.000000e+00 1.707603e-06 1.795110e+00 1.707603e-06 1.616206e-06 
1.708603e-06 0.000000e+00 1.708603e-06 1.795111e+00 1.708603e-06 -2.062675e-05 
1.709603e-06 0.000000e+00 1.709603e-06 1.795110e+00 1.709603e-06 1.608269e-06 
1.710603e-06 0.000000e+00 1.710603e-06 1.795111e+00 1.710603e-06 -2.061882e-05 
1.711603e-06 0.000000e+00 1.711603e-06 1.795110e+00 1.711603e-06 1.600338e-06 
1.712603e-06 0.000000e+00 1.712603e-06 1.795111e+00 1.712603e-06 -2.061089e-05 
1.713603e-06 0.000000e+00 1.713603e-06 1.795110e+00 1.713603e-06 1.592413e-06 
1.714603e-06 0.000000e+00 1.714603e-06 1.795111e+00 1.714603e-06 -2.060297e-05 
1.715603e-06 0.000000e+00 1.715603e-06 1.795110e+00 1.715603e-06 1.584495e-06 
1.716603e-06 0.000000e+00 1.716603e-06 1.795111e+00 1.716603e-06 -2.059506e-05 
1.717603e-06 0.000000e+00 1.717603e-06 1.795110e+00 1.717603e-06 1.576584e-06 
1.718603e-06 0.000000e+00 1.718603e-06 1.795111e+00 1.718603e-06 -2.058715e-05 
1.719603e-06 0.000000e+00 1.719603e-06 1.795110e+00 1.719603e-06 1.568679e-06 
1.720603e-06 0.000000e+00 1.720603e-06 1.795111e+00 1.720603e-06 -2.057925e-05 
1.721603e-06 0.000000e+00 1.721603e-06 1.795110e+00 1.721603e-06 1.560781e-06 
1.722603e-06 0.000000e+00 1.722603e-06 1.795111e+00 1.722603e-06 -2.057135e-05 
1.723603e-06 0.000000e+00 1.723603e-06 1.795110e+00 1.723603e-06 1.552890e-06 
1.724603e-06 0.000000e+00 1.724603e-06 1.795111e+00 1.724603e-06 -2.056346e-05 
1.725603e-06 0.000000e+00 1.725603e-06 1.795110e+00 1.725603e-06 1.545005e-06 
1.726603e-06 0.000000e+00 1.726603e-06 1.795111e+00 1.726603e-06 -2.055558e-05 
1.727603e-06 0.000000e+00 1.727603e-06 1.795110e+00 1.727603e-06 1.537126e-06 
1.728603e-06 0.000000e+00 1.728603e-06 1.795111e+00 1.728603e-06 -2.054771e-05 
1.729603e-06 0.000000e+00 1.729603e-06 1.795110e+00 1.729603e-06 1.529254e-06 
1.730603e-06 0.000000e+00 1.730603e-06 1.795111e+00 1.730603e-06 -2.053984e-05 
1.731603e-06 0.000000e+00 1.731603e-06 1.795110e+00 1.731603e-06 1.521389e-06 
1.732603e-06 0.000000e+00 1.732603e-06 1.795111e+00 1.732603e-06 -2.053198e-05 
1.733603e-06 0.000000e+00 1.733603e-06 1.795110e+00 1.733603e-06 1.513531e-06 
1.734603e-06 0.000000e+00 1.734603e-06 1.795111e+00 1.734603e-06 -2.052412e-05 
1.735603e-06 0.000000e+00 1.735603e-06 1.795110e+00 1.735603e-06 1.505678e-06 
1.736603e-06 0.000000e+00 1.736603e-06 1.795111e+00 1.736603e-06 -2.051627e-05 
1.737603e-06 0.000000e+00 1.737603e-06 1.795110e+00 1.737603e-06 1.497833e-06 
1.738603e-06 0.000000e+00 1.738603e-06 1.795111e+00 1.738603e-06 -2.050843e-05 
1.739603e-06 0.000000e+00 1.739603e-06 1.795110e+00 1.739603e-06 1.489994e-06 
1.740603e-06 0.000000e+00 1.740603e-06 1.795111e+00 1.740603e-06 -2.050059e-05 
1.741603e-06 0.000000e+00 1.741603e-06 1.795110e+00 1.741603e-06 1.482161e-06 
1.742603e-06 0.000000e+00 1.742603e-06 1.795111e+00 1.742603e-06 -2.049277e-05 
1.743603e-06 0.000000e+00 1.743603e-06 1.795110e+00 1.743603e-06 1.474335e-06 
1.744603e-06 0.000000e+00 1.744603e-06 1.795111e+00 1.744603e-06 -2.048494e-05 
1.745603e-06 0.000000e+00 1.745603e-06 1.795110e+00 1.745603e-06 1.466516e-06 
1.746603e-06 0.000000e+00 1.746603e-06 1.795111e+00 1.746603e-06 -2.047713e-05 
1.747603e-06 0.000000e+00 1.747603e-06 1.795110e+00 1.747603e-06 1.458703e-06 
1.748603e-06 0.000000e+00 1.748603e-06 1.795111e+00 1.748603e-06 -2.046932e-05 
1.749603e-06 0.000000e+00 1.749603e-06 1.795110e+00 1.749603e-06 1.450896e-06 
1.750603e-06 0.000000e+00 1.750603e-06 1.795111e+00 1.750603e-06 -2.046151e-05 
1.751603e-06 0.000000e+00 1.751603e-06 1.795110e+00 1.751603e-06 1.443096e-06 
1.752603e-06 0.000000e+00 1.752603e-06 1.795111e+00 1.752603e-06 -2.045372e-05 
1.753603e-06 0.000000e+00 1.753603e-06 1.795110e+00 1.753603e-06 1.435303e-06 
1.754603e-06 0.000000e+00 1.754603e-06 1.795111e+00 1.754603e-06 -2.044593e-05 
1.755603e-06 0.000000e+00 1.755603e-06 1.795110e+00 1.755603e-06 1.427516e-06 
1.756603e-06 0.000000e+00 1.756603e-06 1.795111e+00 1.756603e-06 -2.043814e-05 
1.757603e-06 0.000000e+00 1.757603e-06 1.795110e+00 1.757603e-06 1.419736e-06 
1.758603e-06 0.000000e+00 1.758603e-06 1.795111e+00 1.758603e-06 -2.043037e-05 
1.759603e-06 0.000000e+00 1.759603e-06 1.795110e+00 1.759603e-06 1.411962e-06 
1.760603e-06 0.000000e+00 1.760603e-06 1.795111e+00 1.760603e-06 -2.042260e-05 
1.761603e-06 0.000000e+00 1.761603e-06 1.795110e+00 1.761603e-06 1.404194e-06 
1.762603e-06 0.000000e+00 1.762603e-06 1.795111e+00 1.762603e-06 -2.041483e-05 
1.763603e-06 0.000000e+00 1.763603e-06 1.795110e+00 1.763603e-06 1.396433e-06 
1.764603e-06 0.000000e+00 1.764603e-06 1.795111e+00 1.764603e-06 -2.040707e-05 
1.765603e-06 0.000000e+00 1.765603e-06 1.795110e+00 1.765603e-06 1.388679e-06 
1.766603e-06 0.000000e+00 1.766603e-06 1.795111e+00 1.766603e-06 -2.039932e-05 
1.767603e-06 0.000000e+00 1.767603e-06 1.795110e+00 1.767603e-06 1.380930e-06 
1.768603e-06 0.000000e+00 1.768603e-06 1.795111e+00 1.768603e-06 -2.039158e-05 
1.769603e-06 0.000000e+00 1.769603e-06 1.795110e+00 1.769603e-06 1.373189e-06 
1.770603e-06 0.000000e+00 1.770603e-06 1.795111e+00 1.770603e-06 -2.038384e-05 
1.771603e-06 0.000000e+00 1.771603e-06 1.795110e+00 1.771603e-06 1.365454e-06 
1.772603e-06 0.000000e+00 1.772603e-06 1.795111e+00 1.772603e-06 -2.037611e-05 
1.773603e-06 0.000000e+00 1.773603e-06 1.795110e+00 1.773603e-06 1.357725e-06 
1.774603e-06 0.000000e+00 1.774603e-06 1.795111e+00 1.774603e-06 -2.036838e-05 
1.775603e-06 0.000000e+00 1.775603e-06 1.795110e+00 1.775603e-06 1.350002e-06 
1.776603e-06 0.000000e+00 1.776603e-06 1.795111e+00 1.776603e-06 -2.036066e-05 
1.777603e-06 0.000000e+00 1.777603e-06 1.795110e+00 1.777603e-06 1.342287e-06 
1.778603e-06 0.000000e+00 1.778603e-06 1.795111e+00 1.778603e-06 -2.035295e-05 
1.779603e-06 0.000000e+00 1.779603e-06 1.795110e+00 1.779603e-06 1.334577e-06 
1.780603e-06 0.000000e+00 1.780603e-06 1.795111e+00 1.780603e-06 -2.034524e-05 
1.781603e-06 0.000000e+00 1.781603e-06 1.795110e+00 1.781603e-06 1.326874e-06 
1.782603e-06 0.000000e+00 1.782603e-06 1.795111e+00 1.782603e-06 -2.033754e-05 
1.783603e-06 0.000000e+00 1.783603e-06 1.795110e+00 1.783603e-06 1.319177e-06 
1.784603e-06 0.000000e+00 1.784603e-06 1.795111e+00 1.784603e-06 -2.032985e-05 
1.785603e-06 0.000000e+00 1.785603e-06 1.795110e+00 1.785603e-06 1.311487e-06 
1.786603e-06 0.000000e+00 1.786603e-06 1.795111e+00 1.786603e-06 -2.032216e-05 
1.787603e-06 0.000000e+00 1.787603e-06 1.795110e+00 1.787603e-06 1.303803e-06 
1.788603e-06 0.000000e+00 1.788603e-06 1.795111e+00 1.788603e-06 -2.031448e-05 
1.789603e-06 0.000000e+00 1.789603e-06 1.795110e+00 1.789603e-06 1.296126e-06 
1.790603e-06 0.000000e+00 1.790603e-06 1.795111e+00 1.790603e-06 -2.030681e-05 
1.791603e-06 0.000000e+00 1.791603e-06 1.795110e+00 1.791603e-06 1.288455e-06 
1.792603e-06 0.000000e+00 1.792603e-06 1.795111e+00 1.792603e-06 -2.029914e-05 
1.793603e-06 0.000000e+00 1.793603e-06 1.795110e+00 1.793603e-06 1.280790e-06 
1.794603e-06 0.000000e+00 1.794603e-06 1.795111e+00 1.794603e-06 -2.029148e-05 
1.795603e-06 0.000000e+00 1.795603e-06 1.795110e+00 1.795603e-06 1.273132e-06 
